,HoursActual,HoursEstimate,HoursPredict
9174,2.5,6.0,2.0872450277457206
9175,0.5,0.5,0.47296772133653614
9176,9.5,7.0,2.2033899704811226
9177,19.5,14.0,2.626958030005322
9178,0.35,0.5,0.4573019907003483
9179,2.25,2.5,1.4196869563844403
9180,1.25,1.25,0.826605299719946
9181,0.25,0.25,0.2571596842223197
9182,1.75,3.0,1.4530110993933656
9183,3.5,3.5,1.6330808539492567
9184,5.0,7.0,1.9700872780985212
9185,5.0,7.0,1.9700872780985212
9186,0.75,1.0,0.7637271718810306
9187,0.75,1.0,0.7637271718810306
9188,2.5,3.0,1.4530110993933656
9189,0.25,0.5,0.47296772133653614
9190,1.0,1.0,0.7700883866583077
9191,14.0,3.5,2.1400499010566314
9192,14.0,3.5,2.1400499010566314
9193,14.0,3.5,2.1400499010566314
9194,14.0,3.5,2.1400499010566314
9195,2.0,2.0,1.1648629314888959
9196,1.25,1.25,0.826605299719946
9197,0.5,0.5,0.47296772133653614
9198,5.0,3.5,1.455577995951743
9199,1.5,1.5,1.3187994355141979
9200,7.0,21.0,3.0790777461824907
9201,2.94,7.0,1.8009295058604489
9202,0.75,0.5,0.4573019907003483
9203,33.25,49.0,3.1032927995949544
9204,33.25,49.0,3.1032927995949544
9205,1.0,0.5,0.4573019907003483
9206,5.0,3.5,1.4645776324447375
9207,1.5,1.5,1.585091216960748
9208,2.5,2.5,1.6303343083621276
9209,0.5,0.5,0.5411783351914901
9210,4.0,3.5,1.455577995951743
9211,15.5,21.0,2.8771517469755734
9212,6.0,7.0,2.148675249852381
9213,0.5,2.0,1.1648629314888959
9214,0.5,0.5,0.47296772133653614
9215,1.25,1.25,0.826605299719946
9216,11.0,21.0,3.0637726037668176
9217,0.5,0.5,0.47296772133653614
9218,3.0,3.0,1.627509268436881
9219,0.25,0.25,0.2571596842223197
9220,8.0,7.0,1.9700872780985212
9221,1.0,1.0,1.1915094157333956
9222,5.75,3.0,1.4530110993933656
9223,35.76,35.0,3.249503955840903
9224,7.0,7.0,2.1388470152840986
9225,2.0,1.0,0.7637271718810306
9226,0.5,0.5,0.47296772133653614
9227,0.5,1.5,1.028963807749495
9228,8.43,20.0,2.66320141863733
9229,0.5,0.5,0.4573019907003483
9230,2.5,2.0,1.1648629314888959
9231,0.5,0.5,0.4573019907003483
9232,1.25,1.25,0.826605299719946
9233,4.0,3.0,1.4530110993933656
9234,0.5,0.5,0.4573019907003483
9235,1.0,1.0,0.7637271718810306
9236,16.5,3.0,1.4530110993933656
9237,5.0,5.0,1.949704530607107
9238,2.75,3.0,1.444011462900371
9239,7.0,9.0,2.492925564859858
9240,75.5,35.0,3.184263005546992
9241,75.5,35.0,3.184263005546992
9242,3.0,3.0,1.4530110993933656
9243,1.25,1.25,0.826605299719946
9244,14.5,10.0,2.3087780922344256
9245,3.25,3.25,1.627509268436881
9246,1.75,1.75,1.5775712749714415
9247,2.5,1.0,0.7700883866583077
9248,2.5,1.0,0.7700883866583077
9249,2.25,0.5,0.47296772133653614
9250,4.5,3.0,1.444011462900371
9251,7.25,7.0,2.1388470152840986
9252,7.25,7.0,2.1388470152840986
9253,5.78,7.0,2.148675249852381
9254,1.25,1.25,0.826605299719946
9255,0.25,0.25,0.25124523779931296
9256,1.75,5.0,1.7980751643806185
9257,20.39,21.0,3.009946708712404
9258,3.5,3.0,1.627509268436881
9259,1.5,1.5,1.5775712749714415
9260,3.0,3.0,1.444011462900371
9261,2.0,4.0,1.6649231862093312
9262,1.0,1.0,0.826605299719946
9263,2.5,1.0,1.1915094157333956
9264,2.5,1.0,1.1915094157333956
9265,2.5,1.0,1.1915094157333956
9266,3.5,3.5,1.6330808539492567
9267,1.5,1.5,1.028963807749495
9268,70.8,28.0,3.1343124229627635
9269,1.5,1.5,1.028963807749495
9270,4.0,4.0,1.688893674315453
9271,10.0,14.0,2.626820283144374
9272,2.5,2.0,1.1648629314888959
9273,10.0,7.0,1.9497150897555395
9274,2.0,2.0,1.1648629314888959
9275,1.0,1.0,0.826605299719946
9276,2.5,2.5,1.7414337720981885
9277,2.0,2.0,1.1648629314888959
9278,2.5,2.5,1.6303343083621276
9279,21.1,20.0,2.66320141863733
9280,3.0,3.0,1.4530110993933656
9281,96.75,50.0,3.3320164902448677
9282,96.75,50.0,3.3320164902448677
9283,1.5,1.5,1.0239473836924422
9284,22.0,3.0,1.444011462900371
9285,0.5,1.0,0.7637271718810306
9286,6.0,3.0,1.4530110993933656
9287,1.5,2.0,1.1542793717697162
9288,4.0,28.0,2.7975874604501234
9289,5.15,7.0,2.148675249852381
9290,5.15,7.0,2.148675249852381
9291,7.75,3.0,1.4530110993933656
9292,35.5,10.0,2.260805719894857
9293,2.0,2.0,1.5641227563566151
9294,1.5,1.0,0.826605299719946
9295,1.25,1.25,0.826605299719946
9296,1.59,35.0,2.939722334800721
9297,2.5,2.0,1.1648629314888959
9298,3.25,3.0,1.444011462900371
9299,5.75,3.0,1.444011462900371
9300,3.5,3.5,1.6330808539492567
9301,1.75,1.75,1.028963807749495
9302,2.5,1.0,0.7700883866583077
9303,0.25,0.25,0.2571596842223197
9304,12.5,21.0,3.009946708712404
9305,3.5,4.0,1.641533168740134
9306,25.0,3.0,1.4530110993933656
9307,65.5,70.0,3.980103343064666
9308,65.5,70.0,3.980103343064666
9309,17.69,35.0,3.249503955840903
9310,4.5,4.5,1.858760364817977
9311,0.5,0.25,0.2571596842223197
9312,17.42,7.0,3.089928676375275
9313,17.42,7.0,3.089928676375275
9314,1.25,1.25,0.826605299719946
9315,0.5,0.5,0.4573019907003483
9316,5.0,5.0,1.949704530607107
9317,6.5,7.0,2.0390503081130684
9318,75.78,21.0,3.009946708712404
9319,2.75,21.0,2.908912161994819
9320,2.75,21.0,2.908912161994819
9321,0.79,1.0,0.7602118147070979
9322,3.0,2.0,1.1648629314888959
9323,1.25,1.25,0.826605299719946
9324,0.25,0.25,0.2571596842223197
9325,3.5,3.0,1.444011462900371
9326,0.5,0.5,0.4573019907003483
9327,4.75,0.5,0.49396408965718164
9328,4.75,0.5,0.49396408965718164
9329,4.5,4.0,1.688893674315453
9330,7.0,5.0,2.525244349782876
9331,17.5,28.0,3.1051798472393006
9332,16.96,22.0,3.0974454922081063
9333,0.33,0.33,0.5215894001961218
9334,0.25,0.25,0.2571596842223197
9335,4.5,4.0,1.688893674315453
9336,1.0,1.0,0.826605299719946
9337,21.5,3.5,1.4645776324447375
9338,4.0,4.0,1.6566263748035723
9339,1.75,2.0,1.1542793717697162
9340,1.25,1.25,0.826605299719946
9341,3.0,3.0,1.4530110993933656
9342,1.5,1.5,1.0239473836924422
9343,37.0,14.0,2.604606248898302
9344,3.0,3.0,1.627509268436881
9345,12.5,8.0,2.263633919537658
9346,0.25,0.25,0.25124523779931296
9347,10.5,5.0,1.9351638509472742
9348,6.0,3.0,1.6402403534140215
9349,6.0,3.0,1.6402403534140215
9350,1.0,0.5,0.6711619957582059
9351,1.0,0.5,0.6711619957582059
9352,4.5,4.5,2.4391518432617083
9353,1.0,0.5,0.4573019907003483
9354,3.0,3.0,1.4530110993933656
9355,0.25,0.25,0.25124523779931296
9356,1.25,1.25,0.826605299719946
9357,8.75,2.0,1.585091216960748
9358,8.75,2.0,1.585091216960748
9359,8.75,2.0,1.585091216960748
9360,8.75,2.0,1.585091216960748
9361,8.75,2.0,1.585091216960748
9362,1.5,1.0,1.2026954265503567
9363,3.0,3.0,1.627509268436881
9364,2.0,2.0,1.5775712749714415
9365,6.25,5.0,1.9351638509472742
9366,1.9,7.0,1.935932292762996
9367,77.8,49.0,3.21459769669094
9368,9.0,4.0,1.6649231862093312
9369,2.0,2.0,1.1598465074318431
9370,1.0,1.0,0.826605299719946
9371,7.5,3.0,1.4530110993933656
9372,7.5,3.0,1.4530110993933656
9373,8.0,0.5,0.47296772133653614
9374,1.25,1.25,0.826605299719946
9375,3.0,3.0,1.627509268436881
9376,3.0,1.5,1.5775712749714415
9377,3.0,1.5,1.5775712749714415
9378,4.5,5.0,1.9087109067679038
9379,27.94,35.0,3.249503955840903
9380,0.5,35.0,3.1397778931315705
9381,9.0,9.0,2.2754849743386663
9382,2.0,1.0,1.0423954010046965
9383,2.0,1.0,1.0423954010046965
9384,2.0,2.0,1.5775712749714415
9385,2.5,2.5,1.4196869563844403
9386,1.0,1.0,1.0394528806363803
9387,1.5,1.5,1.028963807749495
9388,12.0,14.0,2.574502668393105
9389,107.0,350.0,4.0976120200938695
9390,171.0,30.0,3.152774446717203
9391,3.05,3.5,1.4645776324447375
9392,1.5,49.0,3.167652138578069
9393,1.25,1.25,0.826605299719946
9394,13.0,2.5,1.4196869563844403
9395,55.05,35.0,3.2875334544424892
9396,55.05,35.0,3.2875334544424892
9397,1.0,1.0,0.7700883866583077
9398,6.0,2.0,1.5985397355755742
9399,6.0,2.0,1.5985397355755742
9400,6.0,2.0,1.5985397355755742
9401,4.0,4.0,1.688893674315453
9402,5.0,1.0,1.1915094157333956
9403,5.0,1.0,1.1915094157333956
9404,5.0,1.0,1.1915094157333956
9405,5.0,1.0,1.1915094157333956
9406,5.0,1.0,1.1915094157333956
9407,44.75,99.0,4.215835459919542
9408,1.0,1.0,0.7637271718810306
9409,111.75,21.0,2.8771517469755734
9410,111.75,21.0,2.8771517469755734
9411,111.75,21.0,2.8771517469755734
9412,2.86,3.5,1.4645776324447375
9413,1.09,7.0,2.148675249852381
9414,30.61,22.0,3.0974454922081063
9415,6.02,7.0,2.148675249852381
9416,67.71,140.0,4.236272547895015
9417,67.71,140.0,4.236272547895015
9418,11.05,15.0,2.6076064026502017
9419,3.0,3.0,1.444011462900371
9420,3.0,3.0,1.444011462900371
9421,0.5,0.5,0.5947990067338377
9422,3.25,10.0,2.260805719894857
9423,1.25,1.25,0.826605299719946
9424,2.5,2.5,1.643065393339268
9425,5.0,5.0,1.949704530607107
9426,3.0,3.5,1.6458119389263972
9427,1.25,1.25,0.826605299719946
9428,1.5,0.5,0.4573019907003483
9429,0.5,0.5,0.5411783351914901
9430,0.5,0.5,0.49396408965718164
9431,2.0,1.0,0.7538505999298206
9432,2.75,2.0,1.1648629314888959
9433,0.5,1.0,0.7637271718810306
9434,108.77,70.0,4.12618450434128
9435,12.25,10.5,2.3087780922344256
9436,12.25,10.5,2.3087780922344256
9437,10.5,3.5,1.4645776324447375
9438,1.25,1.25,0.826605299719946
9439,7.0,3.5,1.6458119389263972
9440,7.0,3.5,1.6458119389263972
9441,2.0,2.0,1.1542793717697162
9442,3.0,3.0,1.627509268436881
9443,10.0,7.0,1.710196276966315
9444,3.25,3.0,1.6402403534140215
9445,0.25,0.25,0.25124523779931296
9446,2.0,2.5,1.643065393339268
9447,0.75,0.5,0.4573019907003483
9448,1.75,0.75,0.7546473927792586
9449,3.0,3.0,1.6402403534140215
9450,8.0,21.0,3.245814282702858
9451,1.75,1.0,1.2026954265503567
9452,0.82,1.0,1.0820925772764936
9453,7.5,1.0,1.1915094157333956
9454,7.5,1.0,1.1915094157333956
9455,7.5,1.0,1.1915094157333956
9456,7.5,1.0,1.1915094157333956
9457,7.5,1.0,1.1915094157333956
9458,2.25,2.0,1.1648629314888959
9459,2.25,2.0,1.1648629314888959
9460,3.5,3.5,1.6330808539492567
9461,4.0,4.0,1.8661691424565534
9462,4.0,4.0,1.8661691424565534
9463,0.33,0.33,0.2789346531418757
9464,47.56,35.0,3.236521262635258
9465,47.56,35.0,3.236521262635258
9466,1.0,3.0,1.4530110993933656
9467,2.0,49.0,3.269146334512732
9468,0.5,0.5,0.49396408965718164
9469,1.25,1.25,0.826605299719946
9470,0.5,0.5,0.4573019907003483
9471,13.0,14.0,2.5790225219473655
9472,2.5,1.0,1.1915094157333956
9473,2.5,1.0,1.1915094157333956
9474,2.5,1.0,1.1915094157333956
9475,9.0,21.0,3.061140984119732
9476,9.0,21.0,3.061140984119732
9477,3.0,3.0,1.627509268436881
9478,39.0,35.0,3.1352686495484665
9479,39.0,35.0,3.1352686495484665
9480,39.0,35.0,3.1352686495484665
9481,39.0,35.0,3.1352686495484665
9482,5.5,14.0,2.5737780110608752
9483,7.0,7.0,2.1388470152840986
9484,4.5,3.5,1.647113925053757
9485,1.5,1.5,1.585091216960748
9486,3.5,3.5,1.6330808539492567
9487,1.25,1.25,0.826605299719946
9488,3.83,7.0,1.935932292762996
9489,3.83,7.0,1.935932292762996
9490,5.0,5.0,2.0289359974580026
9491,98.85,35.0,3.218039447688737
9492,98.85,35.0,3.218039447688737
9493,98.85,35.0,3.218039447688737
9494,0.5,0.5,0.650067943621172
9495,6.0,1.5,1.585091216960748
9496,6.0,1.5,1.585091216960748
9497,6.0,1.5,1.585091216960748
9498,6.0,1.5,1.585091216960748
9499,3.5,3.5,1.6330808539492567
9500,7.0,7.0,1.710196276966315
9501,3.15,7.0,1.9348536303258053
9502,1.25,1.25,0.826605299719946
9503,5.86,14.0,2.6459287411256103
9504,6.94,7.0,2.148675249852381
9505,6.94,7.0,2.148675249852381
9506,104.8,7.0,1.9348536303258053
9507,23.5,14.0,2.6330572673642783
9508,1.25,1.0,1.151380023659187
9509,1.25,1.25,0.826605299719946
9510,3.5,3.0,1.4530110993933656
9511,3.0,3.0,1.627509268436881
9512,2.0,2.0,1.5641227563566151
9513,25.5,35.0,3.1352686495484665
9514,14.0,10.0,2.2534468639650256
9515,14.0,10.0,2.2534468639650256
9516,5.5,5.0,1.7299864435810453
9517,82.15,49.0,3.493040973979234
9518,82.15,49.0,3.493040973979234
9519,6.0,7.0,2.015587462370485
9520,175.19,210.0,4.218059760488223
9521,1.0,1.25,0.826605299719946
9522,2.5,2.5,1.4196869563844403
9523,3.0,3.0,1.627509268436881
9524,2.0,3.5,1.6330808539492567
9525,6.5,10.0,2.2534468639650256
9526,5.05,25.0,3.0974454922081063
9527,1.5,1.5,1.5775712749714415
9528,3.0,0.5,0.5947990067338377
9529,43.0,7.0,2.148675249852381
9530,43.0,7.0,2.148675249852381
9531,1.25,2.5,1.4196869563844403
9532,1.25,1.25,0.826605299719946
9533,1.0,1.0,0.8189392644445461
9534,0.5,1.0,0.8189392644445461
9535,9.5,21.0,2.8823406389683415
9536,4.0,4.0,1.688893674315453
9537,68.0,21.0,3.054904304917075
9538,4.5,1.0,0.7700883866583077
9539,3.5,3.5,1.6330808539492567
9540,6.0,2.0,1.1648629314888959
9541,6.0,2.0,1.1648629314888959
9542,2.0,2.0,1.5775712749714415
9543,1.25,1.25,0.826605299719946
9544,1.5,3.0,1.444011462900371
9545,3.0,3.0,1.627509268436881
9546,18.5,70.0,4.1865014373340514
9547,18.5,70.0,4.1865014373340514
9548,2.25,2.0,1.1648629314888959
9549,11.5,28.0,3.11900728054709
9550,1.25,1.25,0.826605299719946
9551,0.25,0.5,0.47296772133653614
9552,13.5,84.0,4.252282768878677
9553,9.0,14.0,2.639829503766655
9554,1.0,1.0,0.7528022720519576
9555,3.5,3.5,1.4645776324447375
9556,4.5,21.0,2.8771517469755734
9557,4.94,25.0,3.0974454922081063
9558,1.0,2.0,1.1648629314888959
9559,32.0,434.0,4.376330054683456
9560,1.25,1.25,0.826605299719946
9561,5.0,5.0,1.949704530607107
9562,6.0,49.0,3.218039447688737
9563,1.5,1.0,0.8125780496672688
9564,2.5,0.5,1.0702343860068906
9565,2.5,0.5,1.0702343860068906
9566,2.5,0.5,1.0702343860068906
9567,2.5,0.5,1.0702343860068906
9568,2.5,0.5,1.0702343860068906
9569,3.5,3.5,1.6330808539492567
9570,39.5,14.0,2.639829503766655
9571,1.89,2.0,1.1648629314888959
9572,14.0,8.0,2.263633919537658
9573,2.5,1.5,1.0239473836924422
9574,1.2,21.0,3.009946708712404
9575,2.72,7.0,1.9497150897555395
9576,30.7,35.0,3.115327474370572
9577,30.7,35.0,3.115327474370572
9578,0.5,0.5,0.5411783351914901
9579,1.25,2.0,1.1542793717697162
9580,1.25,1.25,0.826605299719946
9581,0.87,1.0,0.8176311765552459
9582,8.0,3.5,1.455577995951743
9583,6.25,1.5,1.585091216960748
9584,6.25,1.5,1.585091216960748
9585,6.25,1.5,1.585091216960748
9586,6.25,1.5,1.585091216960748
9587,6.25,1.5,1.585091216960748
9588,5.0,5.0,1.949704530607107
9589,3.8,3.5,1.4645776324447375
9590,2.0,3.5,1.6330808539492567
9591,0.75,1.0,0.826605299719946
9592,2.7,2.7,1.6007830120918385
9593,5.72,2.5,1.4196869563844403
9594,5.72,2.5,1.4196869563844403
9595,26.51,21.0,3.009946708712404
9596,5.42,3.5,1.4645776324447375
9597,6.45,7.0,2.148675249852381
9598,5.5,7.0,1.710196276966315
9599,0.5,0.5,0.5411783351914901
9600,1.25,1.25,0.826605299719946
9601,143.22,100.0,4.263753806870641
9602,143.22,100.0,4.263753806870641
9603,143.22,100.0,4.263753806870641
9604,1.0,1.0,0.7637271718810306
9605,8.5,3.5,1.6330808539492567
9606,8.5,3.5,1.6330808539492567
9607,7.28,7.0,2.148675249852381
9608,0.76,1.0,0.7637271718810306
9609,3.5,3.5,1.6330808539492567
9610,2.18,3.5,1.4645776324447375
9611,2.33,2.5,1.4196869563844403
9612,0.38,0.5,0.49396408965718164
9613,6.24,7.0,2.148675249852381
9614,65.0,35.0,3.1352686495484665
9615,8.5,10.0,2.2534468639650256
9616,2.5,2.5,1.4196869563844403
9617,3.5,4.0,1.641533168740134
9618,2.25,2.0,1.1542793717697162
9619,1.25,1.25,0.826605299719946
9620,5.5,2.0,1.63009957926321
9621,5.5,2.0,1.63009957926321
9622,3.73,7.0,2.148675249852381
9623,0.83,2.0,1.1648629314888959
9624,3.0,3.0,1.627509268436881
9625,13.0,12.0,2.422296268620584
9626,3.6,1.5,1.6091311186590769
9627,3.6,1.5,1.6091311186590769
9628,25.0,21.0,2.9727984075995177
9629,13.48,21.0,3.009946708712404
9630,4.02,2.0,1.1648629314888959
9631,3.27,7.0,2.148675249852381
9632,0.25,0.25,0.2571596842223197
9633,0.5,0.5,0.47296772133653614
9634,0.5,2.5,1.4196869563844403
9635,2.89,0.75,0.7373612781729084
9636,3.0,7.0,2.148675249852381
9637,5.75,5.5,1.9561203530049265
9638,0.25,0.5,0.4573019907003483
9639,0.5,0.5,0.5947990067338377
9640,1.25,1.25,0.826605299719946
9641,17.0,14.0,2.604606248898302
9642,24.9,14.0,2.6459287411256103
9643,14.14,35.0,3.197034222729763
9644,6.06,15.0,2.6076064026502017
9645,1.5,1.5,1.0183802480303155
9646,3.0,1.5,1.5985397355755742
9647,3.0,1.5,1.5985397355755742
9648,2.5,2.5,1.6303343083621276
9649,12.0,10.0,2.2534468639650256
9650,18.14,14.0,2.6459287411256103
9651,18.14,14.0,2.6459287411256103
9652,0.25,0.5,0.47296772133653614
9653,8.5,7.0,1.710196276966315
9654,1.25,1.25,0.826605299719946
9655,2.0,2.0,1.5775712749714415
9656,6.0,3.0,1.6402403534140215
9657,6.0,3.0,1.6402403534140215
9658,4.74,1.5,1.028963807749495
9659,2.5,2.5,1.6303343083621276
9660,7.95,4.0,1.641533168740134
9661,8.0,14.0,2.7833461534448185
9662,28.54,14.0,2.603282138779582
9663,28.54,14.0,2.603282138779582
9664,7.0,7.0,2.1388470152840986
9665,5.83,3.5,1.4645776324447375
9666,10.5,7.0,2.1388470152840986
9667,5.75,4.0,1.6743529946556202
9668,5.75,4.0,1.6743529946556202
9669,1.0,1.0,0.8189392644445461
9670,3.0,3.0,1.627509268436881
9671,3.5,3.5,1.6330808539492567
9672,2.0,2.0,1.1648629314888959
9673,5.75,2.0,1.1542793717697162
9674,15.75,7.0,1.710196276966315
9675,44.5,35.0,2.886845310079184
9676,1.0,1.5,1.028963807749495
9677,8.22,3.5,1.4645776324447375
9678,1.25,1.25,0.826605299719946
9679,2.75,2.5,1.4196869563844403
9680,3.0,3.0,1.627509268436881
9681,95.0,70.0,3.980103343064666
9682,2005.3,30.0,3.2665227313343443
9683,2005.3,30.0,3.2665227313343443
9684,2005.3,30.0,3.2665227313343443
9685,55.0,14.0,2.5737780110608752
9686,7.0,3.5,1.6330808539492567
9687,7.0,3.5,1.6330808539492567
9688,3.5,3.5,1.4645776324447375
9689,3.5,2.0,1.1542793717697162
9690,0.25,0.25,0.25124523779931296
9691,16.5,4.0,1.6649231862093312
9692,0.25,0.25,0.2571596842223197
9693,2.5,0.5,0.49396408965718164
9694,2.5,0.5,0.49396408965718164
9695,1.25,1.25,0.826605299719946
9696,23.33,24.5,3.0790777461824907
9697,9.0,3.0,1.4530110993933656
9698,9.0,3.0,1.4530110993933656
9699,2.5,2.5,1.6303343083621276
9700,1.25,1.25,1.1915094157333956
9701,1.5,1.5,1.5775712749714415
9702,0.5,0.5,0.5947990067338377
9703,2.7,10.0,2.1432195859108365
9704,3.5,2.5,1.5849755584524863
9705,1.2,1.0,1.0820925772764936
9706,1.0,0.5,0.5685424142311842
9707,14.0,7.0,1.9700872780985212
9708,14.0,7.0,1.9700872780985212
9709,21.37,14.0,2.603282138779582
9710,2.93,3.5,1.4645776324447375
9711,1.25,1.25,0.826605299719946
9712,0.75,1.0,0.7700883866583077
9713,128.7,42.0,3.218039447688737
9714,128.7,42.0,3.218039447688737
9715,128.7,42.0,3.218039447688737
9716,48.92,70.0,4.263753806870641
9717,4.0,4.0,1.688893674315453
9718,69.0,100.0,4.162859435146617
9719,69.0,100.0,4.162859435146617
9720,474.17,300.0,4.478381481532823
9721,474.17,300.0,4.478381481532823
9722,2.25,0.25,0.2571596842223197
9723,0.25,0.33,0.27302020671886884
9724,0.25,0.25,0.2571596842223197
9725,2.75,2.5,1.4196869563844403
9726,0.5,0.33,0.2789346531418757
9727,13.4,35.0,3.1397778931315705
9728,13.4,35.0,3.1397778931315705
9729,1.25,1.25,0.826605299719946
9730,6.0,3.5,1.455577995951743
9731,0.75,2.0,1.1648629314888959
9732,0.25,0.25,0.25124523779931296
9733,2.0,2.0,1.2056742495451938
9734,2.25,3.5,1.455577995951743
9735,0.25,0.25,0.25124523779931296
9736,2.25,1.0,0.7700883866583077
9737,6.82,35.0,3.249503955840903
9738,1.25,1.25,0.826605299719946
9739,14.71,14.0,2.6459287411256103
9740,14.71,14.0,2.6459287411256103
9741,2.66,2.0,1.63009957926321
9742,16.73,21.0,2.9220781067421444
9743,0.5,0.5,0.4598189460227821
9744,2.0,2.0,1.585091216960748
9745,10.0,7.0,2.1388470152840986
9746,13.75,7.0,2.1388470152840986
9747,13.75,7.0,2.1388470152840986
9748,13.75,7.0,2.1388470152840986
9749,0.25,0.5,0.47296772133653614
9750,4.25,3.0,1.4530110993933656
9751,1.25,1.25,0.826605299719946
9752,3.5,3.5,1.6330808539492567
9753,35.54,14.0,2.6459287411256103
9754,35.54,14.0,2.6459287411256103
9755,35.54,14.0,2.6459287411256103
